id,orientacion_politica,polarizacion,genero,edad,religiosidad,fork,pais,conservador/liberal,nivel educativo
5623,76.63333333333333,82.75,fem,32.0,0,7,Chile,52.69675551572931,2.0
5625,55.375,61.25,masc,33.0,75.0,7,Chile,58.373144853841794,2.0
5626,40.333333333333336,82.5,masc,38.0,0,7,Chile,89.27793125023197,1.0
5627,64.5,79.0,fem,26.0,63.0,7,Chile,57.111725000927905,2.0
5630,87.56666666666666,75.25,fem,26.0,10.0,7,Chile,24.126320913534673,1.0
5631,93.7,84.25,fem,40.0,0,8,Chile,48.25264182706935,1.0
5632,61.75,81.0,fem,43.0,0,7,Chile,45.84000973571588,1.0
5633,33.416666666666664,99.75,masc,30.0,87.0,7,Chile,100.0,1.0
5634,80.75,72.5,masc,30.0,46.0,7,Chile,50.80462573635848,1.0
5636,50.2,78.5,masc,25.0,100.0,7,Chile,24.126320913534673,1.0
5637,72.53333333333333,86.5,masc,47.0,10.0,7,Chile,9.65052836541387,1.0
5639,31.63333333333333,80.75,masc,35.0,6.0,7,Chile,62.157404412583446,1.0
5640,69.625,89.25,masc,43.0,68.0,8,Chile,0.0,2.0
5641,58.266666666666666,80.5,masc,43.0,5.0,7,Chile,0.0,1.0
5643,86.625,88.75,masc,31.0,27.0,7,Chile,28.951585096241608,2.0
5644,60.83333333333333,93.75,masc,44.0,0,7,Chile,0.0,2.0
5646,80.0,89.5,masc,23.0,51.0,7,Chile,0.0,1.0
5647,62.58333333333333,74.75,fem,51.0,0,7,Chile,60.26527463321262,1.0
5648,86.0,91.0,masc,32.0,5.0,7,Chile,0.0,1.0
5649,23.9,90.25,fem,50.0,0,7,Chile,43.42737764436241,0.0
5650,90.96666666666667,83.25,masc,68.0,2.0,8,Chile,21.713688822181204,2.0
5652,78.25,58.0,masc,45.0,14.0,7,Chile,26.538953004888143,2.0
5653,87.83333333333334,96.75,masc,51.0,0,7,Chile,0.0,0.0
5658,42.75,60.5,masc,29.0,25.0,8,Chile,65.31095404486817,1.0
5659,75.0,100.0,fem,45.0,0,7,Chile,0.0,2.0
5661,78.875,92.25,masc,23.0,89.0,7,Chile,0.0,1.0
5664,59.1,51.75,masc,22.0,0,8,Chile,57.111725000927905,1.0
5665,61.625,65.25,masc,26.0,21.0,7,Chile,58.373144853841794,1.0
5666,93.5,85.25,fem,31.0,0,7,Chile,0.0,2.0
5667,83.33333333333334,100.0,fem,29.0,0,7,Chile,36.18948137030201,1.0
5669,80.36666666666667,71.25,fem,29.0,0,7,Chile,31.364217187595074,1.0
5670,97.375,94.75,fem,35.0,0,7,Chile,31.364217187595074,2.0
5672,92.25,84.5,fem,21.0,16.0,7,Chile,0.0,1.0
5674,29.75,84.0,masc,29.0,0,7,Chile,55.219595221557086,1.0
5675,86.375,79.75,fem,24.0,0,7,Chile,50.173915809901544,1.0
5676,62.0,68.5,masc,25.0,55.0,7,Chile,45.84000973571588,1.0
5679,66.83333333333334,50.75,fem,55.0,0,7,Chile,28.951585096241608,2.0
5680,66.66666666666666,100.0,masc,30.0,0,7,Chile,0.0,1.0
5681,83.33333333333334,74.5,masc,55.0,0,7,Chile,21.713688822181204,1.0
5682,69.25,53.0,masc,23.0,25.0,7,Chile,57.74243492738485,1.0
5683,28.75,57.0,fem,33.0,69.0,7,Chile,70.3566334565237,1.0
5685,72.83333333333334,65.75,fem,52.0,55.0,7,Chile,55.219595221557086,1.0
5686,82.5,90.0,fem,36.0,0,7,Chile,0.0,1.0
5687,61.666666666666664,83.0,masc,33.0,0,7,Chile,0.0,2.0
5688,80.16666666666666,59.75,masc,55.0,13.0,7,Chile,41.01474555300894,1.0
5689,38.63333333333334,62.25,masc,42.0,67.0,7,Chile,82.34012205920561,2.0
5691,80.33333333333334,86.0,masc,75.0,17.0,7,Chile,0.0,1.0
5692,65.25,94.5,fem,22.0,48.0,8,Chile,12.063160456767337,1.0
5696,66.06666666666666,47.0,masc,40.0,4.0,7,Chile,52.69675551572931,1.0
5697,80.25,61.0,masc,32.0,0,7,Chile,58.373144853841794,1.0
5698,49.75,75.5,fem,25.0,17.0,7,Chile,0.0,1.0
5701,96.0,92.0,masc,48.0,7.0,7,Chile,51.435335662815426,2.0
5702,70.63333333333333,91.25,masc,25.0,0,8,Chile,7.237896274060402,1.0
5703,49.625,42.25,masc,34.0,0,8,Chile,57.74243492738485,1.0
5705,70.76666666666667,71.75,masc,39.0,74.0,8,Chile,33.776849278948546,1.0
5706,73.875,61.75,masc,42.0,0,8,Chile,45.84000973571588,1.0
5707,80.875,71.25,fem,35.0,0,7,Chile,54.58888529510014,2.0
5710,73.1,78.75,fem,30.0,13.0,8,Chile,50.173915809901544,1.0
5715,80.36666666666666,71.75,fem,34.0,20.0,7,Chile,0.0,2.0
5719,95.75,91.5,masc,36.0,17.0,7,Chile,0.0,1.0
5720,35.0,81.0,fem,21.0,100.0,7,Chile,0.0,1.0
5723,94.875,89.75,fem,27.0,0,8,Chile,50.80462573635848,1.0
5724,81.75,81.0,fem,31.0,0,7,Chile,21.713688822181204,2.0
5726,33.0,73.5,masc,24.0,78.0,7,Chile,86.12438161794726,1.0
5727,59.875,59.75,masc,25.0,44.0,7,Chile,60.26527463321262,1.0
5729,84.13333333333333,90.5,fem,36.0,9.0,7,Chile,43.42737764436241,1.0
5730,53.25,35.5,masc,30.0,16.0,7,Chile,62.78811433904039,1.0
5731,72.875,81.25,masc,34.0,68.0,7,Chile,0.0,1.0
5736,35.8,76.0,masc,67.0,67.0,7,Chile,74.14089301526536,2.0
5737,64.16666666666666,67.5,masc,40.0,27.0,7,Chile,55.85030514801402,2.0
5738,81.43333333333334,82.25,masc,35.0,0,8,Chile,0.0,2.0
5739,93.3,83.25,fem,36.0,66.0,7,Chile,0.0,2.0
5740,38.0,48.5,fem,37.0,43.0,7,Chile,62.157404412583446,1.0
5741,70.75,68.25,masc,57.0,0,7,Chile,0.0,2.0
5743,59.375,68.25,masc,56.0,22.0,7,Chile,53.32746544218625,1.0
5744,78.0,92.0,fem,33.0,0,7,Chile,45.84000973571588,2.0
5746,80.875,86.75,fem,39.0,77.0,8,Chile,36.18948137030201,2.0
5747,70.9,64.25,masc,33.0,22.0,7,Chile,68.46450367715288,1.0
5748,87.625,85.25,masc,50.0,82.0,7,Chile,0.0,2.0
5750,80.25,83.5,fem,58.0,44.0,7,Chile,7.237896274060402,1.0
5751,26.875,64.75,masc,26.0,8.0,7,Chile,58.373144853841794,1.0
5757,80.56666666666666,78.75,fem,38.0,6.0,8,Chile,0.0,2.0
5762,81.63333333333333,95.75,fem,33.0,0,7,Chile,0.0,1.0
5764,88.0,76.0,masc,37.0,31.0,7,Chile,0.0,2.0
5765,75.0,85.5,fem,35.0,0,7,Chile,33.776849278948546,2.0
5767,47.333333333333336,66.0,fem,41.0,82.0,8,Chile,68.46450367715288,2.0
5768,71.33333333333333,93.0,fem,40.0,0,8,Chile,52.69675551572931,1.0
5771,81.16666666666666,68.75,masc,34.0,55.0,7,Chile,54.58888529510014,1.0
5772,75.25,73.0,masc,28.0,13.0,8,Chile,24.126320913534673,1.0
5773,69.0,65.5,fem,75.0,0,7,Chile,28.951585096241608,1.0
5774,60.5,76.0,masc,40.0,0,7,Chile,41.01474555300894,1.0
5775,22.9,68.75,masc,48.0,33.0,7,Chile,57.74243492738485,1.0
5777,54.83333333333333,52.25,masc,18.0,0,8,Chile,70.98734338298064,0.0
5778,80.0,100.0,masc,26.0,0,7,Chile,55.85030514801402,1.0
5779,100.0,100.0,masc,53.0,0,7,Chile,0.0,1.0
5780,64.375,77.75,masc,37.0,0,7,Chile,0.0,1.0
5782,56.5,75.0,masc,31.0,13.0,7,Chile,53.9581753686432,1.0
5783,74.625,74.25,fem,20.0,74.0,8,Chile,60.895984559669564,1.0
5784,78.7,59.75,masc,20.0,0,7,Chile,0.0,0.0
5787,67.73333333333333,74.5,masc,32.0,10.0,7,Chile,14.475792548120804,1.0
5791,69.5,70.5,masc,28.0,65.0,7,Chile,38.60211346165548,2.0
5792,75.0,100.0,masc,42.0,0,7,Chile,51.435335662815426,1.0
5793,81.63333333333333,95.75,masc,33.0,0,7,Chile,36.18948137030201,1.0
5794,24.583333333333336,71.75,masc,19.0,0,7,Chile,0.0,1.0
5795,47.25,42.0,masc,31.0,0,7,Chile,62.78811433904039,1.0
5796,95.125,90.25,fem,38.0,0,7,Chile,0.0,1.0
5799,68.58333333333334,57.25,masc,22.0,0,7,Chile,0.0,1.0
5806,82.4,89.5,masc,20.0,0,7,Chile,57.111725000927905,0.0
5808,50.0,100.0,fem,47.0,73.0,8,Chile,0.0,1.0
5811,16.375,92.25,fem,42.0,25.0,7,Chile,62.157404412583446,2.0
5812,72.73333333333333,90.5,masc,40.0,0,7,Chile,0.0,1.0
5814,89.6,99.0,masc,37.0,0,7,Chile,0.0,2.0
5815,28.833333333333332,73.25,fem,75.0,85.0,8,Chile,55.219595221557086,1.0
5816,31.875,86.25,masc,47.0,31.0,8,Chile,81.70941213274867,1.0
5817,86.9,82.25,fem,38.0,0,8,Chile,0.0,1.0
5819,26.75,82.0,masc,52.0,71.0,7,Chile,74.14089301526536,2.0
5820,47.1,57.25,masc,28.0,0,7,Chile,38.60211346165548,1.0
5821,65.73333333333333,67.5,fem,23.0,15.0,8,Chile,56.48101507447097,1.0
5822,36.266666666666666,68.0,masc,31.0,23.0,7,Chile,70.98734338298064,2.0
5825,80.5,88.75,masc,29.0,0,7,Chile,31.364217187595074,0.0
5826,75.75,60.5,masc,29.0,0,8,Chile,24.126320913534673,1.0
5827,85.0,95.0,masc,43.0,0,7,Chile,0.0,1.0
5828,81.5,71.25,fem,21.0,0,7,Chile,0.0,1.0
5829,45.1,87.75,fem,63.0,100.0,8,Chile,100.0,1.0
5830,84.6,70.0,masc,35.0,0,7,Chile,28.951585096241608,1.0
5831,96.26666666666667,92.0,masc,67.0,11.0,7,Chile,0.0,1.0
5832,20.875,91.75,masc,42.0,33.0,7,Chile,80.44799227983478,2.0
5833,85.375,95.75,masc,23.0,0,7,Chile,0.0,1.0
5834,67.5,71.25,fem,31.0,79.0,7,Chile,16.888424639474273,2.0
5836,78.7,77.75,masc,29.0,0,8,Chile,19.30105673082774,1.0
5837,84.5,94.0,fem,37.0,0,7,Chile,41.01474555300894,2.0
5838,57.9,80.75,fem,21.0,51.0,7,Chile,65.94166397132511,1.0
5839,45.625,55.25,fem,35.0,24.0,7,Chile,55.219595221557086,2.0
5840,97.75,93.25,masc,62.0,0,7,Chile,0.0,2.0
5841,54.625,66.25,fem,43.0,77.0,7,Chile,50.80462573635848,2.0
5842,100.0,100.0,masc,45.0,0,7,Chile,41.01474555300894,2.0
5844,82.76666666666667,85.75,fem,59.0,100.0,8,Chile,38.60211346165548,0.0
5845,65.36666666666667,70.75,fem,22.0,76.0,8,Chile,45.84000973571588,1.0
5847,63.03333333333333,89.75,fem,25.0,32.0,7,Chile,38.60211346165548,1.0
5849,82.375,89.75,fem,29.0,13.0,7,Chile,0.0,1.0
5850,41.5,76.0,fem,37.0,8.0,7,Chile,76.66373272109313,2.0
5851,78.73333333333333,79.5,masc,32.0,0,7,Chile,52.69675551572931,1.0
5854,73.75,47.5,masc,23.0,0,8,Chile,43.42737764436241,1.0
5856,63.46666666666667,69.0,masc,57.0,64.0,7,Chile,61.5266944861265,0.0
5857,46.16666666666667,72.5,fem,31.0,14.0,8,Chile,74.7716029417223,1.0
5859,100.0,100.0,masc,43.0,20.0,7,Chile,0.0,1.0
5860,100.0,100.0,fem,42.0,34.0,7,Chile,0.0,1.0
5863,93.375,86.75,fem,27.0,60.0,8,Chile,36.18948137030201,1.0
5864,100.0,100.0,masc,42.0,100.0,7,Chile,0.0,1.0
5866,89.875,79.75,fem,41.0,7.0,7,Chile,38.60211346165548,2.0
5867,86.0,82.0,fem,34.0,0,8,Chile,0.0,1.0
5868,25.333333333333332,99.0,fem,25.0,100.0,7,Chile,99.36929007354306,1.0
5869,38.625,84.75,fem,36.0,0,7,Chile,60.26527463321262,2.0
5870,56.666666666666664,100.0,masc,20.0,0,7,Chile,76.0330227946362,1.0
5871,100.0,100.0,fem,22.0,73.0,8,Chile,0.0,1.0
5876,38.125,60.75,masc,49.0,27.0,8,Chile,77.29444264755007,2.0
5877,87.6,94.0,masc,38.0,68.0,7,Chile,0.0,0.0
5882,96.7,91.75,masc,39.0,100.0,7,Chile,0.0,1.0
5887,81.5,82.75,masc,64.0,32.0,8,Chile,16.888424639474273,2.0
5888,54.8,84.0,fem,33.0,16.0,7,Chile,63.418824265497335,2.0
5889,58.75,59.5,masc,67.0,53.0,7,Chile,59.63456470675568,1.0
5892,85.125,95.25,fem,24.0,0,7,Chile,0.0,1.0
5893,91.83333333333334,87.75,fem,26.0,74.0,7,Chile,50.173915809901544,1.0
5894,65.0,82.5,masc,41.0,38.0,7,Chile,62.157404412583446,2.0
5895,88.4,80.5,masc,55.0,90.0,7,Chile,0.0,1.0
5896,74.0,53.0,fem,23.0,35.0,8,Chile,43.42737764436241,1.0
5903,54.625,54.75,masc,42.0,0,7,Chile,45.84000973571588,2.0
5906,75.0,100.0,masc,31.0,0,7,Chile,0.0,0.0
5907,65.0,48.5,masc,28.0,64.0,7,Chile,59.63456470675568,1.0
5908,73.7,82.25,masc,25.0,40.0,8,Chile,0.0,1.0
5909,75.13333333333333,75.0,fem,35.0,0,7,Chile,53.9581753686432,2.0
5910,87.03333333333333,76.25,masc,34.0,0,7,Chile,0.0,2.0
5913,51.875,35.75,fem,22.0,50.0,7,Chile,59.00385478029874,1.0
5915,52.625,41.25,masc,31.0,37.0,7,Chile,68.46450367715288,1.0
5916,78.625,92.75,masc,32.0,97.0,7,Chile,50.80462573635848,2.0
5917,41.5,91.5,fem,32.0,85.0,7,Chile,72.87947316235147,2.0
5918,63.75,96.0,fem,48.0,47.0,7,Chile,4.825264182706935,2.0
5920,92.0,84.0,fem,35.0,0,7,Chile,61.5266944861265,1.0
5921,92.4,94.0,masc,65.0,0,8,Chile,41.01474555300894,2.0
5924,67.75,48.5,fem,35.0,45.0,8,Chile,50.80462573635848,1.0
5925,66.08333333333334,73.25,masc,36.0,59.0,7,Chile,58.373144853841794,1.0
5927,75.125,72.25,fem,27.0,62.0,7,Chile,53.32746544218625,1.0
5929,90.0,100.0,masc,29.0,10.0,7,Chile,0.0,2.0
5931,81.25,87.5,masc,35.0,0,7,Chile,0.0,1.0
5932,43.03333333333333,56.75,masc,44.0,22.0,7,Chile,0.0,2.0
5933,79.5,71.25,fem,58.0,0,7,Chile,24.126320913534673,1.0
5935,75.875,52.25,masc,26.0,36.0,7,Chile,36.18948137030201,1.0
5936,69.0,88.0,fem,25.0,19.0,7,Chile,65.94166397132511,1.0
5937,71.75,84.5,masc,52.0,82.0,7,Chile,71.61805330943758,1.0
5938,74.5,99.0,masc,48.0,75.0,7,Chile,0.0,2.0
5943,67.75,55.5,masc,35.0,61.0,7,Chile,0.0,2.0
5944,58.43333333333334,69.75,masc,33.0,0,7,Chile,56.48101507447097,1.0
5946,91.75,83.5,fem,39.0,0,7,Chile,38.60211346165548,1.0
5947,81.96666666666667,65.25,fem,22.0,11.0,7,Chile,50.80462573635848,1.0
5948,69.875,51.25,masc,41.0,46.0,7,Chile,50.80462573635848,1.0
5950,96.0,90.0,fem,48.0,72.0,8,Chile,0.0,2.0
5952,92.125,84.25,masc,42.0,0,7,Chile,0.0,2.0
5953,78.53333333333333,90.5,fem,36.0,9.0,7,Chile,38.60211346165548,2.0
5954,94.46666666666667,91.0,masc,23.0,0,8,Chile,14.475792548120804,1.0
5955,87.5,81.5,masc,41.0,36.0,7,Chile,0.0,2.0
5957,57.125,40.75,masc,36.0,27.0,8,Chile,53.32746544218625,2.0
5958,60.93333333333334,59.5,masc,24.0,19.0,7,Chile,66.57237389778204,1.0
5959,83.125,91.25,fem,24.0,0,7,Chile,0.0,1.0
5960,83.03333333333333,99.25,fem,61.0,0,7,Chile,0.0,1.0
5961,54.25,75.0,masc,39.0,0,7,Chile,59.00385478029874,0.0
5962,97.9,94.75,masc,37.0,0,8,Chile,0.0,2.0
5963,65.56666666666666,98.25,masc,57.0,0,7,Chile,0.0,0.0
5967,60.125,51.75,fem,42.0,65.0,7,Chile,55.85030514801402,2.0
5970,38.875,58.75,masc,40.0,7.0,7,Chile,56.48101507447097,2.0
5971,85.75,88.0,fem,45.0,29.0,7,Chile,38.60211346165548,1.0
5972,55.733333333333334,51.5,fem,34.0,33.0,7,Chile,76.0330227946362,1.0
5973,69.83333333333333,94.75,fem,34.0,84.0,8,Chile,43.42737764436241,1.0
5975,80.375,80.75,masc,27.0,0,7,Chile,28.951585096241608,1.0
5980,69.86666666666667,72.5,fem,53.0,54.0,7,Chile,53.9581753686432,2.0
5982,94.5,89.0,fem,34.0,0,7,Chile,57.74243492738485,2.0
5983,30.233333333333334,48.25,fem,37.0,40.0,7,Chile,60.895984559669564,2.0
5985,64.5,85.5,masc,21.0,34.0,7,Chile,0.0,1.0
5987,80.0,100.0,fem,50.0,100.0,7,Chile,0.0,2.0
5988,64.8,56.5,masc,51.0,4.0,7,Chile,62.78811433904039,1.0
5989,63.833333333333336,75.25,masc,60.0,0,8,Chile,0.0,1.0
5990,75.375,84.75,masc,43.0,0,7,Chile,12.063160456767337,1.0
5991,64.83333333333333,84.25,fem,26.0,25.0,8,Chile,55.219595221557086,1.0
5993,75.625,79.75,fem,35.0,36.0,7,Chile,0.0,1.0
5994,86.125,72.25,fem,36.0,0,7,Chile,0.0,1.0
5995,88.56666666666666,76.25,fem,30.0,0,7,Chile,0.0,1.0
5996,81.625,88.25,masc,27.0,100.0,7,Chile,50.173915809901544,1.0
5998,90.66666666666666,81.0,fem,40.0,0,7,Chile,0.0,2.0
6003,62.4,82.0,masc,21.0,29.0,7,Chile,0.0,1.0
6004,25.625,98.75,fem,36.0,70.0,7,Chile,69.0952136036098,1.0
6005,69.93333333333334,86.0,fem,29.0,0,7,Chile,0.0,2.0
6006,57.625,75.25,masc,38.0,29.0,7,Chile,78.55586250046395,1.0
6007,85.125,95.25,masc,27.0,0,7,Chile,55.219595221557086,0.0
6011,82.83333333333334,84.25,fem,39.0,72.0,8,Chile,16.888424639474273,0.0
6012,74.5,75.0,fem,24.0,0,7,Chile,53.32746544218625,1.0
6013,64.56666666666666,45.75,fem,20.0,93.0,7,Chile,72.24876323589453,1.0
6015,24.875,90.25,masc,66.0,76.0,7,Chile,88.64722132377503,2.0
6016,31.0,78.5,fem,37.0,36.0,7,Chile,76.0330227946362,1.0
6020,48.36666666666667,31.25,masc,24.0,50.0,7,Chile,64.68024411841122,2.0
6021,36.5,58.25,masc,19.0,56.0,8,Chile,74.7716029417223,0.0
6023,69.33333333333333,51.0,masc,21.0,4.0,7,Chile,50.173915809901544,0.0
6024,80.3,85.75,fem,41.0,62.0,7,Chile,62.78811433904039,1.0
6025,61.625,56.75,fem,28.0,25.0,8,Chile,57.74243492738485,1.0
6026,45.733333333333334,47.5,masc,40.0,71.0,7,Chile,74.7716029417223,0.0
6027,75.0,100.0,fem,34.0,10.0,8,Chile,0.0,2.0
6028,76.75,81.5,masc,31.0,75.0,7,Chile,0.0,2.0
6029,100.0,100.0,masc,32.0,0,7,Chile,0.0,1.0
6032,53.83333333333333,58.75,masc,35.0,87.0,7,Chile,56.48101507447097,1.0
6035,57.25,89.5,fem,38.0,62.0,7,Chile,0.0,0.0
6036,71.13333333333333,73.5,masc,23.0,0,7,Chile,63.418824265497335,0.0
6038,63.33333333333333,100.0,fem,71.0,50.0,7,Chile,0.0,0.0
6041,61.733333333333334,78.5,fem,33.0,87.0,7,Chile,31.364217187595074,1.0
6042,96.0,92.0,masc,42.0,49.0,7,Chile,0.0,2.0
6045,72.875,80.75,fem,37.0,7.0,7,Chile,16.888424639474273,2.0
6047,31.5,69.5,masc,20.0,92.0,7,Chile,89.27793125023197,1.0
6050,58.875,69.25,fem,18.0,0,7,Chile,53.32746544218625,0.0
6051,68.7,72.75,masc,45.0,15.0,7,Chile,45.84000973571588,1.0
6052,87.5,100.0,fem,38.0,0,7,Chile,0.0,1.0
6053,72.75,95.5,fem,46.0,52.0,8,Chile,55.219595221557086,1.0
6054,100.0,100.0,masc,41.0,67.0,7,Chile,7.237896274060402,1.0
6055,76.125,86.75,fem,29.0,0,7,Chile,43.42737764436241,1.0
6056,31.625,62.25,masc,46.0,30.0,7,Chile,55.219595221557086,2.0
6058,83.33333333333334,100.0,fem,38.0,0,7,Chile,0.0,2.0
6061,82.73333333333333,84.5,masc,31.0,0,7,Chile,0.0,2.0
6063,84.0,70.0,masc,40.0,0,8,Chile,0.0,2.0
6065,37.96666666666667,96.75,fem,64.0,93.0,8,Chile,19.30105673082774,1.0
6067,81.125,76.25,masc,44.0,59.0,7,Chile,53.32746544218625,2.0
6068,42.75,74.5,fem,58.0,7.0,7,Chile,21.713688822181204,1.0
6069,82.375,70.25,masc,25.0,0,7,Chile,0.0,0.0
6070,51.875,72.25,masc,54.0,21.0,8,Chile,59.00385478029874,2.0
6071,85.75,96.5,fem,36.0,0,7,Chile,0.0,1.0
6072,83.33333333333333,100.0,fem,42.0,0,7,Chile,4.825264182706935,1.0
6075,81.0,78.5,masc,50.0,0,8,Chile,0.0,2.0
6076,72.0,61.0,masc,21.0,71.0,8,Chile,19.30105673082774,0.0
6078,51.63333333333333,29.25,fem,60.0,0,8,Chile,59.63456470675568,2.0
6081,27.875,62.75,fem,40.0,53.0,7,Chile,82.34012205920561,1.0
6085,80.0,81.0,fem,26.0,0,7,Chile,24.126320913534673,1.0
6089,84.5,89.75,masc,36.0,4.0,7,Chile,45.84000973571588,1.0
6090,68.63333333333334,88.25,masc,24.0,42.0,8,Chile,26.538953004888143,1.0
6091,75.125,82.25,masc,35.0,0,7,Chile,0.0,1.0
6093,72.875,72.25,masc,38.0,0,8,Chile,0.0,1.0
6097,73.625,72.75,masc,43.0,59.0,7,Chile,0.0,2.0
6099,78.125,81.25,masc,27.0,0,7,Chile,0.0,1.0
6100,90.0,100.0,fem,27.0,0,7,Chile,0.0,2.0
6103,60.125,81.75,masc,37.0,0,7,Chile,51.435335662815426,2.0
6104,58.96666666666667,64.25,fem,33.0,83.0,8,Chile,53.32746544218625,2.0
6106,51.4,68.0,fem,30.0,0,7,Chile,61.5266944861265,2.0
6107,82.53333333333333,75.0,fem,32.0,8.0,7,Chile,2.4126320913534673,1.0
6109,83.125,66.25,masc,20.0,87.0,8,Chile,58.373144853841794,1.0
6110,81.73333333333333,76.5,masc,33.0,0,7,Chile,24.126320913534673,2.0
6111,63.875,73.75,fem,38.0,20.0,8,Chile,53.32746544218625,1.0
6112,34.5,83.0,fem,31.0,100.0,7,Chile,88.01651139731808,2.0
6113,76.53333333333333,59.5,masc,63.0,9.0,7,Chile,45.84000973571588,1.0
6114,86.33333333333334,92.5,fem,42.0,0,7,Chile,0.0,2.0
6115,55.875,61.75,masc,29.0,61.0,8,Chile,59.00385478029874,0.0
6116,73.03333333333333,80.25,fem,30.0,0,7,Chile,0.0,2.0
6119,3.0,95.5,masc,47.0,50.0,7,Chile,88.01651139731808,1.0
6120,97.0,94.0,fem,31.0,0,7,Chile,0.0,1.0
6122,80.03333333333333,83.75,fem,41.0,14.0,7,Chile,36.18948137030201,1.0
6123,87.5,100.0,masc,32.0,0,7,Chile,0.0,2.0
6124,73.96666666666667,70.75,fem,24.0,39.0,7,Chile,45.84000973571588,2.0
6125,62.5,100.0,masc,55.0,0,7,Chile,0.0,0.0
6128,44.125,84.25,masc,28.0,71.0,8,Chile,0.0,1.0
6129,100.0,100.0,fem,39.0,0,7,Chile,0.0,1.0
6131,43.375,53.25,masc,54.0,79.0,7,Chile,86.12438161794726,1.0
6135,98.375,96.75,fem,46.0,66.0,8,Chile,0.0,1.0
6136,51.125,77.25,masc,46.0,75.0,7,Chile,55.219595221557086,2.0
6137,74.9,48.75,masc,26.0,0,7,Chile,43.42737764436241,1.0
6139,71.625,86.25,fem,38.0,92.0,8,Chile,21.713688822181204,1.0
6140,70.625,68.25,fem,33.0,68.0,8,Chile,19.30105673082774,2.0
6141,88.03333333333333,75.75,masc,30.0,5.0,7,Chile,24.126320913534673,2.0
6142,74.125,97.75,masc,34.0,9.0,8,Chile,0.0,1.0
6144,96.5,93.0,fem,39.0,100.0,7,Chile,0.0,1.0
6146,61.43333333333334,72.25,fem,35.0,0,8,Chile,50.173915809901544,1.0
6148,68.5,92.25,fem,42.0,64.0,8,Chile,0.0,2.0
6150,43.1,48.25,masc,49.0,61.0,7,Chile,72.24876323589453,2.0
6151,69.13333333333334,55.0,masc,23.0,12.0,7,Chile,51.435335662815426,1.0
6152,90.125,80.25,fem,69.0,0,7,Chile,0.0,2.0
6154,79.53333333333333,84.0,masc,24.0,37.0,7,Chile,0.0,0.0
6157,73.75,74.0,masc,33.0,6.0,8,Chile,48.25264182706935,1.0
6158,57.0,53.0,fem,39.0,0,7,Chile,41.01474555300894,0.0
6159,72.53333333333333,79.0,masc,27.0,0,8,Chile,0.0,2.0
6161,77.625,74.25,fem,33.0,54.0,7,Chile,0.0,0.0
6162,80.25,85.5,masc,66.0,34.0,7,Chile,0.0,2.0
6163,86.6,81.5,fem,40.0,0,7,Chile,41.01474555300894,2.0
6164,84.25,81.0,fem,38.0,19.0,7,Chile,0.0,0.0
6166,60.766666666666666,45.75,fem,28.0,76.0,8,Chile,58.373144853841794,2.0
6169,61.43333333333334,67.75,masc,35.0,34.0,7,Chile,57.111725000927905,1.0
6171,94.5,86.75,masc,42.0,0,8,Chile,14.475792548120804,1.0
6174,72.75,86.5,fem,49.0,84.0,8,Chile,31.364217187595074,2.0
6176,96.06666666666666,94.0,fem,25.0,0,7,Chile,21.713688822181204,1.0
6177,91.66666666666666,87.0,fem,29.0,0,7,Chile,36.18948137030201,2.0
6178,98.5,96.25,fem,64.0,14.0,7,Chile,0.0,2.0
6179,68.56666666666666,68.25,masc,27.0,0,7,Chile,33.776849278948546,2.0
6182,100.0,100.0,fem,36.0,0,7,Chile,0.0,1.0
6184,87.5,100.0,fem,19.0,8.0,8,Chile,0.0,0.0
6187,71.73333333333333,79.0,fem,33.0,0,7,Chile,38.60211346165548,1.0
6188,71.53333333333333,76.0,fem,35.0,25.0,8,Chile,48.25264182706935,2.0
6191,63.125,73.75,masc,48.0,70.0,8,Chile,52.69675551572931,0.0
6193,83.125,79.75,masc,28.0,17.0,7,Chile,0.0,1.0
6194,69.0,69.0,fem,35.0,59.0,8,Chile,53.32746544218625,2.0
6196,69.96666666666667,83.75,fem,39.0,18.0,8,Chile,58.373144853841794,2.0
6198,86.13333333333333,84.0,masc,28.0,13.0,7,Chile,33.776849278948546,1.0
6199,70.5,76.5,fem,24.0,21.0,8,Chile,28.951585096241608,1.0
6200,35.56666666666666,77.75,fem,28.0,8.0,8,Chile,24.126320913534673,1.0
6201,47.5,80.25,fem,40.0,78.0,7,Chile,81.07870220629172,0.0
6202,90.23333333333333,82.75,masc,26.0,0,7,Chile,0.0,1.0
6203,49.833333333333336,67.75,fem,22.0,0,7,Chile,60.26527463321262,1.0
6205,94.25,88.5,masc,36.0,20.0,7,Chile,53.9581753686432,2.0
6206,41.75,77.5,fem,43.0,0,8,Chile,60.26527463321262,1.0
6207,16.125,92.75,masc,50.0,100.0,7,Chile,100.0,2.0
6208,54.875,39.75,fem,27.0,17.0,8,Chile,67.20308382423899,1.0
6209,59.875,62.75,fem,31.0,63.0,7,Chile,69.72592353006675,1.0
6214,85.06666666666666,90.5,masc,32.0,0,8,Chile,52.06604558927236,2.0
6216,67.25,82.5,masc,22.0,0,8,Chile,61.5266944861265,1.0
6219,68.625,87.75,masc,54.0,0,7,Chile,24.126320913534673,1.0
6220,59.766666666666666,56.75,fem,55.0,78.0,7,Chile,53.9581753686432,2.0
